Product Name,Product Category,Number of Items Sold,Weekly Sales,Holiday,Temperature,Fuel Price,Day,Month,Year
Sony Xperia 1 III,Smartphone,36,2409876,TRUE,31,88,15,5,2023
Lenovo ThinkPad X1 Carbon,Laptop,33,1429329,TRUE,30,86,15,5,2023
Sony SRS-XB43,Bluetooth Speaker,9,760050,TRUE,25,106,15,5,2023
ASUS TUF Gaming A15,Gaming Laptop,29,1866904,FALSE,30,102,15,5,2023
Audio-Technica ATH-M50x,Headphones,9,781515,TRUE,32,104,15,5,2023
Asus ROG Zephyrus G14,Laptop,23,1998723,FALSE,30,93,15,5,2023
Canon PIXMA TR4520,Printer,39,1400334,TRUE,33,104,15,5,2023
Dell G5 15 SE,Gaming Laptop,6,521226,TRUE,36,108,15,5,2023
LG 27UK850-W,Monitor,43,1841991,FALSE,30,111,15,5,2023
Canon EOS 90D,Camera,45,566280,TRUE,24,108,15,5,2023
Apple HomePod mini,Smart Home Device,50,4256300,TRUE,38,96,16,5,2023
LG CineBeam HU80KA,Projector,39,3302637,TRUE,34,99,16,5,2023
Samsung Galaxy Buds Pro,Wireless Earbuds,11,938179,TRUE,26,103,16,5,2023
Fujifilm X-T4,Camera,33,1423125,TRUE,33,95,16,5,2023
VANKYO Performance V630,Projector,6,410802,TRUE,30,93,16,5,2023
Skullcandy Indy Fuel,Wireless Earbuds,13,901589,TRUE,35,110,16,5,2023
AKG K371,Headphones,2,194900,TRUE,27,91,16,5,2023
Sony SRS-XB43,Bluetooth Speaker,9,760050,TRUE,26,106,16,5,2023
UE Wonderboom 2,Bluetooth Speaker,26,1990352,TRUE,32,107,16,5,2023
LG C1 OLED,TV,11,310222,TRUE,32,99,16,5,2023
TicWatch Pro 3,Smartwatch,37,2262217,TRUE,34,111,16,5,2023
Canon PIXMA TR4520,Printer,39,1400334,TRUE,32,109,16,5,2023
Google Pixel Slate,Tablet,37,1727937,TRUE,24,91,16,5,2023
Samsung Family Hub Refrigerator,Home Appliance,5,268670,TRUE,23,101,16,5,2023
Google Nest Learning Thermostat,Home Appliance,12,267012,TRUE,30,105,16,5,2023
Brother HL-L2390DW,Printer,48,4658496,TRUE,29,97,16,5,2023
Anker Nebula Capsule II,Projector,19,1796716,TRUE,27,101,16,5,2023
Sony WH-1000XM5,Earphones,21,685776,FALSE,30,106,16,5,2023
Xbox Series X,Gaming Console,20,858360,TRUE,39,90,16,5,2023
Xerox Phaser 6510/DNI,Printer,44,958672,TRUE,35,106,16,5,2023
Sennheiser HD 660 S,Headphones,11,440000,FALSE,29,97,16,5,2023
Samsung Galaxy Buds Pro,Earphones,45,956430,TRUE,28,111,16,5,2023
LG Smart Washing Machine,Home Appliance,35,2509185,FALSE,24,93,16,5,2023
Dell XPS 13,Laptop,11,213059,TRUE,23,97,16,5,2023
Acer Predator Helios 300,Gaming Laptop,17,796620,TRUE,33,108,16,5,2023
Nintendo Switch,Gaming Console,1,36385,TRUE,36,97,16,5,2023
Canon PIXMA TR4520,Printer,39,1400334,FALSE,38,104,16,5,2023
Sony A80J OLED,TV,35,3003525,TRUE,33,96,16,5,2023
Anker Nebula Capsule II,Projector,19,1796716,TRUE,28,95,16,5,2023
Nespresso VertuoPlus,Home Appliance,47,3562459,TRUE,23,101,16,5,2023
Ecobee SmartThermostat,Smart Home Device,4,57888,TRUE,29,100,16,5,2023
Sony A80J OLED,TV,35,3003525,TRUE,24,101,17,5,2023
Nest Learning Thermostat,Smart Home Device,29,1831611,FALSE,37,100,17,5,2023
JBL Flip 5,Bluetooth Speaker,44,2297284,FALSE,28,88,17,5,2023
LG 34GN850-B,Monitor,19,1150469,TRUE,33,105,17,5,2023
Motorola Edge+,Smartphone,33,934890,TRUE,32,114,17,5,2023
LG CineBeam HU80KA,Projector,39,3302637,TRUE,34,97,17,5,2023
Huawei P50 Pro,Smartphone,19,938106,TRUE,24,97,17,5,2023
Asus ROG Zephyrus G14,Gaming Laptop,23,1923145,TRUE,30,100,17,5,2023
Samsung Galaxy Tab S7+,Tablet,8,412648,FALSE,29,96,17,5,2023
Microsoft Surface Laptop 4,Laptop,12,264960,TRUE,36,95,17,5,2023
Energizer PowerKeep Pro Portable Power Station,Portable Charger,15,355995,TRUE,28,113,17,5,2023
Fitbit Charge 4,Fitness Tracker,23,1934208,TRUE,31,90,17,5,2023
Grado SR80e,Headphones,20,1481520,FALSE,25,98,17,5,2023
Epson WorkForce Pro WF-4740,Printer,49,1837892,TRUE,33,99,17,5,2023
Amazon Echo (4th generation),Smart Home Device,16,558000,TRUE,24,101,17,5,2023
Marshall Kilburn II,Bluetooth Speaker,25,1978425,TRUE,31,109,17,5,2023
Google Pixel Slate,Tablet,37,1727937,TRUE,27,95,17,5,2023
Samsung Xpress M2020W,Printer,32,2362624,FALSE,24,102,17,5,2023
Anker Nebula Capsule II,Projector,19,1796716,TRUE,25,93,17,5,2023
Sennheiser Momentum True Wireless 2,Earphones,18,1037124,TRUE,32,103,17,5,2023
Epson Home Cinema 5050UB,Projector,20,654440,FALSE,27,101,17,5,2023
Epson EF-100,Projector,35,3025015,TRUE,20,92,17,5,2023
Beyerdynamic DT 990 Pro,Headphones,37,479927,TRUE,24,100,17,5,2023
PlayStation 4 Slim,Gaming Console,5,360460,TRUE,40,97,17,5,2023
Lenovo ThinkPad X1 Carbon,Laptop,33,1429329,TRUE,29,92,17,5,2023
Samsung Galaxy S22 Ultra,Smartphone,26,550550,TRUE,30,108,17,5,2023
MSI Optix MAG271CQR,Monitor,34,1856876,TRUE,28,97,17,5,2023
iPad Pro,Tablet,10,829050,FALSE,36,108,17,5,2023
Xbox Series S,Gaming Console,27,664713,TRUE,31,105,17,5,2023
Xiaomi Mi Power Bank 3,Portable Charger,34,792030,TRUE,31,113,18,5,2023
Samsung Galaxy Buds Pro,Earphones,45,956430,TRUE,27,108,18,5,2023
Xiaomi Mi Smart Band 6,Fitness Tracker,9,810639,FALSE,28,110,18,5,2023
Maxoak Bluetti AC200P Power Station,Portable Charger,28,1922844,TRUE,28,98,18,5,2023
Asus ROG Zephyrus G14,Gaming Laptop,23,1923145,TRUE,23,97,18,5,2023
Ultimate Ears Megaboom 3,Bluetooth Speaker,6,457014,TRUE,32,91,18,5,2023
Panasonic Lumix GH5,Camera,2,110918,TRUE,26,102,18,5,2023
Nest Learning Thermostat,Smart Home Device,29,1831611,FALSE,30,103,18,5,2023
Philips Hue White and Color Ambiance,Smart Home Device,38,3631850,TRUE,27,95,18,5,2023
Lenovo Tab P11 Pro,Tablet,1,49425,TRUE,29,107,18,5,2023
Ring Video Doorbell 3,Smart Home Device,41,1879153,FALSE,32,92,18,5,2023
Razer Blade 15,Gaming Laptop,16,1185312,TRUE,29,92,18,5,2023
Bose QuietComfort Earbuds,Wireless Earbuds,20,382540,TRUE,26,101,18,5,2023
JBL Free X,Earphones,35,1369375,FALSE,30,100,18,5,2023
Polar Ignite 2,Fitness Tracker,10,292960,FALSE,32,101,18,5,2023
AKG K371,Headphones,2,194900,TRUE,29,100,18,5,2023
Nikon Z6 II,Camera,49,2957591,FALSE,36,102,18,5,2023
Optoma UHD50X,Projector,18,656514,FALSE,33,109,18,5,2023
Anker Soundcore Motion+,Bluetooth Speaker,34,3285964,TRUE,32,107,18,5,2023
Samsung 10000mAh Portable Battery Pack,Portable Charger,32,719584,TRUE,26,99,18,5,2023
Sennheiser Momentum True Wireless 2,Earphones,18,1037124,FALSE,30,103,18,5,2023
Xbox Series X,Gaming Console,20,858360,TRUE,37,100,18,5,2023
iPad Pro,Tablet,10,829050,TRUE,29,107,18,5,2023
Garmin Venu Sq,Fitness Tracker,19,536864,TRUE,22,105,18,5,2023
Beyerdynamic DT 990 Pro,Headphones,37,479927,TRUE,27,100,18,5,2023
Bose SoundLink Revolve+,Bluetooth Speaker,23,514165,TRUE,35,103,18,5,2023
Canon PIXMA TR4520,Printer,39,1400334,TRUE,36,111,18,5,2023
Dell Ultrasharp U2415,Monitor,40,2575640,TRUE,38,106,18,5,2023
Garmin Forerunner 945,Fitness Tracker,42,3396960,TRUE,27,97,18,5,2023
Xiaomi Mi Pad 5,Tablet,32,3066816,TRUE,31,106,18,5,2023
Motorola Edge+,Smartphone,33,934890,FALSE,29,105,18,5,2023
Samsung Galaxy Fit 2,Fitness Tracker,33,1832688,TRUE,23,111,18,5,2023
Google Pixel Slate,Tablet,37,1727937,TRUE,30,88,19,5,2023
Nikon Z6 II,Camera,49,2957591,TRUE,34,104,19,5,2023
Sony WH-1000XM5,Earphones,21,685776,FALSE,32,99,19,5,2023
Xbox Series S,Gaming Console,27,664713,FALSE,32,102,19,5,2023
Google Pixel 6,Smartphone,2,169328,TRUE,30,85,19,5,2023
VANKYO Performance V630,Projector,6,410802,TRUE,38,92,19,5,2023
MacBook Pro,Laptop,7,555688,TRUE,30,103,19,5,2023
Grado SR80e,Headphones,20,1481520,FALSE,28,98,19,5,2023
Samsung Odyssey G9,Monitor,7,175819,TRUE,38,96,19,5,2023
Fossil Gen 5,Smartwatch,43,2187625,FALSE,30,103,19,5,2023
Dell G5 15 SE,Gaming Laptop,6,521226,FALSE,31,110,19,5,2023
LG C1 OLED,TV,11,310222,TRUE,29,98,19,5,2023
Lenovo Tab P11 Pro,Tablet,1,49425,FALSE,32,108,19,5,2023
Asus ROG Zephyrus G14,Laptop,23,1998723,TRUE,35,93,19,5,2023
AKG K371,Headphones,2,194900,TRUE,31,99,19,5,2023
Amazfit GTR 2,Smartwatch,8,215848,TRUE,40,114,19,5,2023
Sony Alpha A7 III,Camera,31,1580318,TRUE,27,93,19,5,2023
MacBook Pro,Laptop,7,555688,TRUE,28,108,19,5,2023
MacBook Pro,Laptop,7,555688,TRUE,24,102,19,5,2023
Razer Blade 15,Gaming Laptop,16,1185312,TRUE,20,88,19,5,2023
Huawei Watch GT 2 Pro,Smartwatch,14,560630,TRUE,28,103,19,5,2023
VANKYO Performance V630,Projector,6,410802,TRUE,28,94,19,5,2023
Skullcandy Indy Fuel,Earphones,48,2680320,FALSE,33,109,19,5,2023
Brother HL-L2390DW,Printer,48,4658496,TRUE,39,98,19,5,2023
Ecobee SmartThermostat,Smart Home Device,4,57888,TRUE,27,95,19,5,2023
Gigabyte Aorus 15G,Gaming Laptop,13,745641,TRUE,38,103,19,5,2023
MSI Optix MAG271CQR,Monitor,34,1856876,TRUE,27,103,19,5,2023
Asus ROG Zephyrus G14,Gaming Laptop,23,1923145,TRUE,31,96,19,5,2023
Xbox Series X,Gaming Console,20,858360,TRUE,29,94,19,5,2023
Samsung Family Hub Refrigerator,Home Appliance,5,268670,TRUE,33,102,19,5,2023
Samsung Odyssey G9,Monitor,7,175819,TRUE,39,101,19,5,2023
Bose QuietComfort Earbuds,Wireless Earbuds,20,382540,TRUE,32,99,20,5,2023
TP-Link Kasa Smart Plug,Smart Home Device,36,1867248,TRUE,35,92,20,5,2023
Epson Home Cinema 5050UB,Projector,20,654440,FALSE,29,109,20,5,2023
AirPods Pro,Earphones,24,561192,FALSE,29,101,20,5,2023
Apple HomePod mini,Smart Home Device,50,4256300,TRUE,37,90,20,5,2023
Beyerdynamic DT 990 Pro,Headphones,37,479927,FALSE,33,96,20,5,2023
Wyze Cam Pan,Smart Home Device,12,636048,TRUE,27,90,20,5,2023
Samsung Galaxy Fit 2,Fitness Tracker,33,1832688,TRUE,24,108,20,5,2023
Pentax K-1 Mark II,Camera,34,672894,TRUE,28,97,20,5,2023
Boat Airdopes 131,Earphones,29,1472678,TRUE,22,99,20,5,2023
Ring Video Doorbell 3,Smart Home Device,41,1879153,TRUE,32,93,20,5,2023
Epson EcoTank ET-4760,Printer,48,3624048,TRUE,31,107,20,5,2023
Nintendo Switch Lite,Gaming Console,40,3449520,FALSE,35,87,20,5,2023
Anker Soundcore Liberty Air 2 Pro,Wireless Earbuds,18,468126,TRUE,35,107,20,5,2023
Energizer PowerKeep Pro Portable Power Station,Portable Charger,15,355995,TRUE,33,112,20,5,2023
Energizer PowerKeep Pro Portable Power Station,Portable Charger,15,355995,TRUE,30,113,20,5,2023
JBL Quantum 800,Headphones,28,1653932,TRUE,29,101,20,5,2023
Sennheiser HD 660 S,Headphones,11,440000,TRUE,38,94,20,5,2023
Nebula Cosmos Max,Projector,21,1040676,TRUE,23,100,20,5,2023
Lenovo Legion 5i,Gaming Laptop,48,3099936,TRUE,27,107,20,5,2023
Apple HomePod mini,Smart Home Device,50,4256300,TRUE,34,88,20,5,2023
Bose QuietComfort Earbuds,Wireless Earbuds,20,382540,TRUE,33,103,20,5,2023
Garmin Venu Sq,Fitness Tracker,19,536864,TRUE,31,111,20,5,2023
Sennheiser Momentum True Wireless 2,Wireless Earbuds,15,1016880,TRUE,33,112,20,5,2023
Apple HomePod mini,Smart Home Device,50,4256300,TRUE,30,91,20,5,2023
Garmin Venu Sq,Fitness Tracker,19,536864,FALSE,29,106,20,5,2023
Apple AirPods Pro,Wireless Earbuds,31,1153138,TRUE,31,112,20,5,2023
UE Wonderboom 2,Bluetooth Speaker,26,1990352,TRUE,33,107,20,5,2023
Xiaomi Mi Smart Band 6,Fitness Tracker,9,810639,FALSE,27,112,20,5,2023
HP Spectre x360,Laptop,16,476272,TRUE,26,99,20,5,2023
Mobvoi TicWatch E3,Smartwatch,6,341400,TRUE,32,98,20,5,2023
LG 34GN850-B,Monitor,19,1150469,FALSE,39,102,20,5,2023
Grado SR80e,Headphones,20,1481520,FALSE,27,97,20,5,2023
Xbox Series X,Gaming Console,20,858360,TRUE,33,94,20,5,2023
Bose SoundLink Revolve+,Bluetooth Speaker,23,514165,TRUE,38,100,20,5,2023
Alienware Area-51m,Laptop,24,1899312,TRUE,32,95,20,5,2023
Sony Alpha A7 III,Camera,31,1580318,TRUE,36,89,20,5,2023
Roomba i7+,Home Appliance,31,1248277,TRUE,29,107,20,5,2023
Amazon Fire HD 10,Tablet,42,577038,TRUE,38,97,21,5,2023
LG G Pad 5,Tablet,7,131257,TRUE,34,103,21,5,2023
Nespresso VertuoPlus,Home Appliance,47,3562459,TRUE,26,101,21,5,2023
Samsung Galaxy Tab S7+,Tablet,8,412648,FALSE,36,96,21,5,2023
JBL Free X,Wireless Earbuds,41,2129704,TRUE,40,99,21,5,2023
Ring Video Doorbell 3,Smart Home Device,41,1879153,TRUE,26,93,21,5,2023
LG 27UK850-W,Monitor,43,1841991,TRUE,32,103,21,5,2023
AKG K371,Headphones,2,194900,FALSE,29,93,21,5,2023
Harman Kardon Onyx Studio 6,Bluetooth Speaker,49,1492932,TRUE,33,86,21,5,2023
Xbox One,Gaming Console,11,130317,TRUE,36,101,21,5,2023
Marshall Kilburn II,Bluetooth Speaker,25,1978425,TRUE,33,104,21,5,2023
LG 34GN850-B,Monitor,19,1150469,TRUE,40,102,21,5,2023
Suunto 7,Smartwatch,13,830349,FALSE,20,90,21,5,2023
Epson EcoTank ET-4760,Printer,48,3624048,TRUE,38,110,21,5,2023
AirPods Pro,Earphones,24,561192,FALSE,36,102,21,5,2023
PlayStation 4 Pro,Gaming Console,40,2987280,TRUE,36,93,21,5,2023
Brother HL-L2390DW,Printer,48,4658496,TRUE,30,93,21,5,2023
Nikon D850,Camera,38,567682,TRUE,22,91,21,5,2023
Canon EOS 90D,Camera,45,566280,TRUE,33,106,21,5,2023
Fitbit Charge 4,Fitness Tracker,23,1934208,TRUE,36,95,21,5,2023
Xbox Series X,Gaming Console,20,858360,TRUE,35,92,21,5,2023
Google Pixel 6,Smartphone,2,169328,FALSE,33,93,21,5,2023
Samsung 10000mAh Portable Battery Pack,Portable Charger,32,719584,TRUE,27,100,21,5,2023
Dell Ultrasharp U2415,Monitor,40,2575640,TRUE,37,101,21,5,2023
PlayStation 4 Pro,Gaming Console,40,2987280,TRUE,29,92,21,5,2023
Zendure A8PD Power Bank 26800mAh,Portable Charger,2,185566,TRUE,21,104,21,5,2023
Fitbit Sense,Smartwatch,49,1548841,TRUE,29,99,22,5,2023
Goal Zero Yeti 500X Portable Power Station,Portable Charger,4,78384,TRUE,27,97,22,5,2023
Asus ROG Zephyrus G14,Laptop,23,1998723,TRUE,25,93,22,5,2023
Bose QuietComfort Earbuds,Wireless Earbuds,20,382540,TRUE,30,100,22,5,2023
Samsung Xpress M2020W,Printer,32,2362624,TRUE,29,103,22,5,2023
Ring Video Doorbell Pro,Home Appliance,34,1872040,FALSE,36,102,22,5,2023
TP-Link Kasa Smart Plug,Smart Home Device,36,1867248,TRUE,33,99,22,5,2023
Sony WH-1000XM4,Headphones,33,1970133,FALSE,29,96,22,5,2023
Acer R240HY,Monitor,49,3764376,TRUE,28,110,22,5,2023
Anker Nebula Capsule II,Projector,19,1796716,TRUE,22,99,22,5,2023
PlayStation 4,Gaming Console,17,998818,TRUE,35,105,22,5,2023
Lenovo ThinkPad X1 Carbon,Laptop,33,1429329,TRUE,27,91,22,5,2023
Acer Predator Helios 300,Gaming Laptop,17,796620,FALSE,32,110,22,5,2023
Epson EF-100,Projector,35,3025015,TRUE,30,97,22,5,2023
Samsung Galaxy Tab S7+,Tablet,8,412648,TRUE,36,102,22,5,2023
Apple HomePod mini,Smart Home Device,50,4256300,TRUE,38,97,22,5,2023
Ultimate Ears Megaboom 3,Bluetooth Speaker,6,457014,TRUE,31,98,22,5,2023
Acer Swift 5,Laptop,32,1574848,TRUE,26,112,22,5,2023
Samsung Galaxy Buds Pro,Earphones,45,956430,TRUE,24,106,22,5,2023
Fossil Gen 5,Smartwatch,43,2187625,FALSE,29,106,22,5,2023
Samsung Odyssey G9,Monitor,7,175819,TRUE,38,100,22,5,2023
Razer Blade 15,Gaming Laptop,16,1185312,TRUE,24,95,22,5,2023
Garmin Forerunner 945,Fitness Tracker,42,3396960,TRUE,25,102,22,5,2023
Lexmark MC3326adwe,Printer,20,1315120,TRUE,32,95,22,5,2023
Lenovo Tab P11 Pro,Tablet,1,49425,TRUE,34,102,22,5,2023
Sony X90J,TV,44,1881968,TRUE,35,96,22,5,2023
Beyerdynamic DT 990 Pro,Headphones,37,479927,FALSE,28,98,22,5,2023
Samsung Odyssey G9,Monitor,7,175819,TRUE,37,95,22,5,2023
Dell XPS 13,Laptop,11,213059,TRUE,30,95,22,5,2023
PlayStation 4,Gaming Console,17,998818,TRUE,35,113,22,5,2023
Philips Sonicare DiamondClean,Home Appliance,36,2394288,FALSE,25,86,22,5,2023
MacBook Pro,Laptop,7,555688,TRUE,29,98,23,5,2023
Boat Airdopes 131,Earphones,29,1472678,TRUE,29,97,23,5,2023
Xerox Phaser 6510/DNI,Printer,44,958672,TRUE,31,109,23,5,2023
Nikon Z6 II,Camera,49,2957591,FALSE,40,104,23,5,2023
Amazon Echo Studio,Bluetooth Speaker,20,1393680,TRUE,31,90,23,5,2023
Xbox Series X,Gaming Console,20,858360,TRUE,30,91,23,5,2023
Google Pixel Slate,Tablet,37,1727937,TRUE,23,87,23,5,2023
Samsung Odyssey G9,Monitor,7,175819,TRUE,36,96,23,5,2023
ASUS ROG Swift PG279Q,Monitor,40,3112560,TRUE,38,102,23,5,2023
Sennheiser HD 660 S,Headphones,11,440000,FALSE,35,100,23,5,2023
Philips SHP9500,Headphones,25,2490725,FALSE,36,88,23,5,2023
Epson EF-100,Projector,35,3025015,TRUE,22,100,23,5,2023
Bose SoundLink Revolve+,Bluetooth Speaker,23,514165,TRUE,36,105,23,5,2023
Panasonic JZ2000,TV,45,1939950,FALSE,31,102,23,5,2023
Samsung Galaxy Tab S7+,Tablet,8,412648,TRUE,34,104,23,5,2023
Pentax K-1 Mark II,Camera,34,672894,TRUE,36,101,23,5,2023
TCL 6-Series,TV,9,144981,TRUE,23,108,23,5,2023
Gigabyte Aorus 15G,Gaming Laptop,13,745641,TRUE,34,103,23,5,2023
JBL Flip 5,Bluetooth Speaker,44,2297284,TRUE,34,92,23,5,2023
Bose QuietComfort 35 II,Headphones,30,2812410,FALSE,36,102,23,5,2023
Huawei MatePad Pro,Tablet,25,1183150,TRUE,24,105,23,5,2023
HP Omen 15,Gaming Laptop,50,4042100,TRUE,36,99,23,5,2023
Sennheiser HD 660 S,Headphones,11,440000,TRUE,35,98,23,5,2023
Fujifilm X-T4,Camera,33,1423125,TRUE,25,97,23,5,2023
Fitbit Charge 4,Fitness Tracker,23,1934208,TRUE,36,88,23,5,2023
Samsung 10000mAh Portable Battery Pack,Portable Charger,32,719584,TRUE,28,105,23,5,2023
Razer Blade 15,Laptop,31,2852899,TRUE,28,104,23,5,2023
Asus ROG Zephyrus G14,Laptop,23,1998723,FALSE,34,100,23,5,2023
XGIMI Halo,Projector,5,133525,TRUE,24,108,23,5,2023
Wyze Cam Pan,Smart Home Device,12,636048,TRUE,24,89,23,5,2023
Samsung 10000mAh Portable Battery Pack,Portable Charger,32,719584,TRUE,30,96,23,5,2023
XGIMI Halo,Projector,5,133525,TRUE,31,113,24,5,2023
PlayStation 4 Slim,Gaming Console,5,360460,TRUE,37,99,24,5,2023
Nintendo Switch Lite,Gaming Console,40,3449520,TRUE,35,91,24,5,2023
Philips Sonicare DiamondClean,Home Appliance,36,2394288,TRUE,28,91,24,5,2023
Acer Swift 5,Laptop,32,1574848,FALSE,31,109,24,5,2023
Garmin Venu Sq,Fitness Tracker,19,536864,TRUE,29,103,24,5,2023
Goal Zero Yeti 500X Portable Power Station,Portable Charger,4,78384,TRUE,20,106,24,5,2023
Anker Soundcore Motion+,Bluetooth Speaker,34,3285964,TRUE,27,113,24,5,2023
August Wi-Fi Smart Lock,Smart Home Device,44,1673144,FALSE,25,99,24,5,2023
PlayStation 4 Pro,Gaming Console,40,2987280,TRUE,35,93,24,5,2023
Anker Soundcore Liberty Air 2 Pro,Earphones,12,614112,FALSE,29,96,24,5,2023
KitchenAid Artisan Stand Mixer,Home Appliance,22,1269686,TRUE,29,111,24,5,2023
RAVPower Portable Charger 20000mAh,Portable Charger,42,2515044,TRUE,33,90,24,5,2023
LG C1 OLED,TV,11,310222,TRUE,30,105,24,5,2023
Philips SHP9500,Headphones,25,2490725,TRUE,36,90,24,5,2023
LG CineBeam HU80KA,Projector,39,3302637,TRUE,30,90,24,5,2023
Samsung Galaxy Fit 2,Fitness Tracker,33,1832688,TRUE,27,104,24,5,2023
Panasonic JZ2000,TV,45,1939950,TRUE,34,102,24,5,2023
Pentax K-1 Mark II,Camera,34,672894,TRUE,33,104,24,5,2023
PlayStation 4,Gaming Console,17,998818,TRUE,36,111,24,5,2023
Google Pixel Slate,Tablet,37,1727937,TRUE,21,89,24,5,2023
Sony A80J OLED,TV,35,3003525,TRUE,28,96,24,5,2023
Bose QuietComfort Earbuds,Earphones,31,1963819,TRUE,31,100,24,5,2023
Vizio P-Series Quantum,TV,44,3508868,TRUE,35,104,24,5,2023
Polar Ignite 2,Fitness Tracker,10,292960,TRUE,33,98,24,5,2023
Grado SR80e,Headphones,20,1481520,TRUE,26,91,24,5,2023
Olympus OM-D E-M1 Mark III,Camera,42,4134648,TRUE,26,100,24,5,2023
Nebula Cosmos Max,Projector,21,1040676,TRUE,32,98,24,5,2023
Optoma UHD50X,Projector,18,656514,FALSE,37,104,24,5,2023
Amazfit GTR 2,Smartwatch,8,215848,TRUE,31,113,24,5,2023
HP OfficeJet Pro 9015,Printer,8,791584,TRUE,22,94,24,5,2023
AirPods Pro,Earphones,24,561192,FALSE,33,104,25,5,2023
Sony WF-1000XM4,Wireless Earbuds,38,3778340,TRUE,35,109,25,5,2023
MSI Optix MAG271CQR,Monitor,34,1856876,TRUE,27,96,25,5,2023
Ricoh SP C261DNw,Printer,25,2041750,FALSE,25,96,25,5,2023
Epson Home Cinema 5050UB,Projector,20,654440,FALSE,33,109,25,5,2023
Nintendo Switch Lite,Gaming Console,40,3449520,FALSE,28,89,25,5,2023
HP Omen 15,Gaming Laptop,50,4042100,FALSE,28,99,25,5,2023
Asus ROG Zephyrus G14,Gaming Laptop,23,1923145,TRUE,28,98,25,5,2023
LG Smart Washing Machine,Home Appliance,35,2509185,FALSE,33,98,25,5,2023
Samsung Xpress M2020W,Printer,32,2362624,TRUE,32,107,25,5,2023
HP Spectre x360,Laptop,16,476272,TRUE,26,99,25,5,2023
LG G Pad 5,Tablet,7,131257,TRUE,37,113,25,5,2023
Epson EF-100,Projector,35,3025015,FALSE,24,95,25,5,2023
Samsung Galaxy Buds Pro,Wireless Earbuds,11,938179,TRUE,29,104,25,5,2023
Lenovo ThinkPad X1 Carbon,Laptop,33,1429329,TRUE,28,85,25,5,2023
Jackery Portable Power Station Explorer 240,Portable Charger,2,192604,TRUE,35,101,25,5,2023
Ring Video Doorbell Pro,Home Appliance,34,1872040,FALSE,35,97,25,5,2023
PlayStation 5,Gaming Console,2,191290,TRUE,25,94,25,5,2023
Canon PIXMA TR4520,Printer,39,1400334,FALSE,30,102,25,5,2023
Vizio P-Series Quantum,TV,44,3508868,TRUE,38,109,25,5,2023
Amazon Echo (4th generation),Smart Home Device,16,558000,TRUE,24,102,26,5,2023
Ricoh SP C261DNw,Printer,25,2041750,FALSE,35,96,26,5,2023
Nintendo Switch Lite,Gaming Console,40,3449520,FALSE,35,94,26,5,2023
LG CineBeam HU80KA,Projector,39,3302637,TRUE,32,92,26,5,2023
UE Wonderboom 2,Bluetooth Speaker,26,1990352,TRUE,32,102,26,5,2023
LG C1 OLED,TV,11,310222,FALSE,32,103,26,5,2023
Sony X90J,TV,44,1881968,TRUE,30,95,26,5,2023
Lexmark MC3326adwe,Printer,20,1315120,TRUE,27,102,26,5,2023
Amazon Echo (4th generation),Smart Home Device,16,558000,TRUE,29,107,26,5,2023
RAVPower Portable Charger 20000mAh,Portable Charger,42,2515044,FALSE,28,95,26,5,2023
Mobvoi TicWatch E3,Smartwatch,6,341400,FALSE,27,96,26,5,2023
LG 27UK850-W,Monitor,43,1841991,TRUE,26,104,26,5,2023
LG CineBeam HU80KA,Projector,39,3302637,TRUE,37,95,26,5,2023
Brother HL-L2390DW,Printer,48,4658496,TRUE,39,94,26,5,2023
Xiaomi Mi Pad 5,Tablet,32,3066816,TRUE,31,109,26,5,2023
LG 27UK850-W,Monitor,43,1841991,FALSE,35,104,26,5,2023
Oppo Find X3 Pro,Smartphone,42,3204180,FALSE,34,94,26,5,2023
Samsung Galaxy Buds Pro,Wireless Earbuds,11,938179,TRUE,35,103,26,5,2023
Xiaomi Mi Power Bank 3,Portable Charger,34,792030,TRUE,33,109,26,5,2023
Boat Airdopes 131,Earphones,29,1472678,TRUE,24,96,26,5,2023
Pentax K-1 Mark II,Camera,34,672894,TRUE,30,100,26,5,2023
Xiaomi Mi Smart Band 6,Fitness Tracker,9,810639,TRUE,32,114,26,5,2023
Samsung Galaxy Buds Pro,Earphones,45,956430,TRUE,27,103,26,5,2023
Epson EF-100,Projector,35,3025015,TRUE,21,94,27,5,2023
Hisense U8G,TV,41,479741,FALSE,33,106,27,5,2023
LG Nano90,TV,32,1877472,TRUE,22,99,27,5,2023
Acer R240HY,Monitor,49,3764376,FALSE,29,105,27,5,2023
Razer Blade 15,Laptop,31,2852899,TRUE,22,110,27,5,2023
Samsung Family Hub Refrigerator,Home Appliance,5,268670,TRUE,27,103,27,5,2023
KitchenAid Artisan Stand Mixer,Home Appliance,22,1269686,TRUE,22,103,27,5,2023
Wyze Cam Pan,Smart Home Device,12,636048,FALSE,27,90,27,5,2023
Huawei MatePad Pro,Tablet,25,1183150,TRUE,26,101,27,5,2023
Philips SHP9500,Headphones,25,2490725,FALSE,31,94,27,5,2023
Panasonic Lumix GH5,Camera,2,110918,TRUE,27,105,27,5,2023
Epson EcoTank ET-4760,Printer,48,3624048,TRUE,38,110,27,5,2023
HP VH240a,Monitor,18,1094850,TRUE,36,97,27,5,2023
Alienware m15 R4,Gaming Laptop,6,506652,TRUE,27,98,27,5,2023
Jabra Elite 85t,Wireless Earbuds,2,146654,TRUE,21,109,27,5,2023
